"Provincia","Codice","Tipologia","Denominazione","Indirizzo","Civico","Localita","Cod. comune","Comune","CAP","Distr.","Telefono","Caratteristica scuola","Sede direttivo","Codice sede riferimento","Codice sede di direttivo","Denominazione sede direttivo","Indirizzo sede di direttivo","Cod. comune sede dir.","Comune sede di direttivo","CAP sede dir.","Distr. sede dir.","Classificazione Autonomia","Organico Autonomia","Organico Sede","Num. Sedi Autonomia","Macrotipologia Autonomia","Tipologia Autonomia","Tipologia Sede","S-Comune montano","Telefono Sede Autonomia","Fax Sede Autonomia","Fax Sede Autonomia_1","Indirizzo E-Mail Autonomia","Indirizzo E-Mail sede corsi","Indirizzo PEC Autonomia","Indirizzo PEC sede corsi","Codice_ISTAT_comune_SEDE","coorY","coorX","location"
"BG","BGEE805034","Istituto Istruzione Primario","Primaria - Solto Collina","Via Pozzi","13","SOLTO COLLINA","I812","SOLTO COLLINA","24060","031","035980162","Ordinaria","NO","BGIC80500X","BGIC80500X","IC di Tavernola Bergamasca","Via Roma, 47","L073","TAVERNOLA BERGAMASCA","24060","031","Statale","639","133","10","Primo ciclo","Istituto Comprensivo",,"Totalmente montano","035931038","035931812",,"bgic80500x@istruzione.it",,"bgic80500x@pec.istruzione.it","bgic80500x@pec.istruzione.it","16200","45,78240435","10,027153","(45.78240435, 10.027153)"
"BG","BGAA811025","Scuola dell'Infanzia","Infanzia - Grumello","Via Tagliamento","2","LOC. GRUMELLO AL PIANO","A794","BERGAMO","24100","029","035254029","Ordinaria","NO","BGIC811007","BGIC811007","IC di Bergamo, Via San Pietro ai Campi","Via San Pietro Ai Campi, 1","A794","BERGAMO","24126","029","Statale","1129","25","7","Primo ciclo","Istituto Comprensivo",,"Non montano","035312306","035312306",,"bgic811007@istruzione.it",,"bgic811007@pec.istruzione.it","bgic811007@pec.istruzione.it","16024","45,66623935","9,638727","(45.66623935, 9.638727)"
"BG","BGMM85103R","Istituto Istruzione Secondario Primo grado","Secondaria Primo Grado - Valbondione","Via San Lorenzo","24","VALBONDIONE","L544","VALBONDIONE","24020","025","034644077","Ordinaria","NO","BGIC85100N","BGIC85100N","IC di Gromo","Via De Marchi, 12","E189","GROMO","24020","025","Statale","587","32","12","Primo ciclo","Istituto Comprensivo",,"Totalmente montano","034641111","034642819","034644077","BGIC85100N@ISTRUZIONE.IT",,"bgic85100n@pec.istruzione.it","bgic85100n@pec.istruzione.it","16223","46,03490613","10,00625685","(46.03490613, 10.00625685)"
"BG","BGVC02000Q","Istituto Istruzione Secondario Secondo grado","I.P. San Pellegrino Terme - Convitto Annesso Sez. Maschile","Viale Vittorio Veneto","39","-","I079","SAN PELLEGRINO TERME","24016","027",,"Ordinaria","NO","BGRH01000P","BGRH01000P","IP di San Pellegrino","Viale della Vittoria, 6","I079","SAN PELLEGRINO TERME","24016","027","Statale","1082","0","2","Secondo ciclo","Istituto Professionale","Istituto Professionale","Totalmente montano","034521096","034523118",,"bgrh01000p@istruzione.it",,"bgrh01000p@pec.istruzione.it","bgrh01000p@pec.istruzione.it","16190","45,8361369","9,66524298","(45.8361369, 9.66524298)"
"BG","BGRC033017-01","Istituto Istruzione Secondario Secondo grado","I.P.  - Zenale e Butinone succursale","Via Caravaggio",,"TREVIGLIO","L400","TREVIGLIO","24047","032","0363303046","Succursale","NO","BGIS033008","BGIS033008","Zenale e  Butinone","Via Galvani, 7","L400","TREVIGLIO","24047","032","Statale","649","0","2","Secondo ciclo","Istituto di Istruzione Superiore","Istituto Professionale","Non montano","0363303046","0363302494",,"didattica@zenale.it",,"bgis033008@pec.istruzione.it","bgis033008@pec.istruzione.it","16219","45,51486146","9,60670095","(45.51486146, 9.60670095)"
"BG","BGMM82301E","Istituto Istruzione Secondario Primo grado","Secondaria Primo Grado - Grassobbio","Vai Cristoforo Colombo","s.n.c.","-","E148","GRASSOBBIO","24050","030","035525136","Ordinaria","NO","BGIC82300D","BGIC82300D","IC di Azzano San Paolo","Via Gonella, 4","A528","AZZANO SAN PAOLO","24052","029","Statale","1026","192","4","Primo ciclo","Istituto Comprensivo",,"Non montano","035530078","035530791",,"bgic82300d@istruzione.it",,"bgic82300d@pec.istruzione.it","bgic82300d@pec.istruzione.it","16117","45,65620209","9,72343592","(45.65620209, 9.72343592)"
"BG","BGAA888015","Scuola dell'Infanzia","Infanzia - Colzate","Via Roma","s.n.c.","-","C910","COLZATE","24020","026","035711755","Ordinaria","NO","BGIC888008","BGIC888008","IC di Vertova","Via San Carlo, 29","L795","VERTOVA","24029","026","Statale","833","80","5","Primo ciclo","Istituto Comprensivo",,"Totalmente montano","035711142","035738414",,"bgic888008@istruzione.it",,"bgic888008@pec.istruzione.it","bgic888008@pec.istruzione.it","16080","45,81193595","9,8568077","(45.81193595, 9.8568077)"
"BG","BGMM80601R","Istituto Istruzione Secondario Primo grado","Secondaria Primo Grado - Clusone","Via Sant'Alessandro","6","CLUSONE","C800","CLUSONE","24023","025","034621433","Ordinaria","NO","BGIC80600Q","BGIC80600Q","IC di Clusone","Viale  Roma, 11","C800","CLUSONE","24023","025","Statale","996","364","5","Primo ciclo","Istituto Comprensivo",,"Totalmente montano","0346 21023","0346 21023","0346 21433","bgic80600q@istruzione.it","bgic80600q@istruzione.it","bgic80600q@pec.istruzione.it","bgic80600q@pec.istruzione.it","16077","45,88790285","9,94501655","(45.88790285, 9.94501655)"
"BG","BGEE854028","Istituto Istruzione Primario","Primaria - Osio Sopra","Via Manzoni","15","-","G159","OSIO SOPRA","24040","029","035500257","Ordinaria","SI","BGIC854005","BGIC854005","IC di Osio Sopra","Via Manzoni, 15","G159","OSIO SOPRA","24040","029","Statale","776","293","4","Primo ciclo","Istituto Comprensivo",,"Non montano","035500259","035506707","035506707","bgic854005@istruzione.it","bgic854005@istruzione.it","bgic854005@pec.istruzione.it","bgic854005@pec.istruzione.it","16152","45,63028954","9,58999358","(45.63028954, 9.58999358)"
"BG","BGEE818047","Istituto Istruzione Primario","Primaria - Comenduno","Via Don Mazzolari","s.n.c.",,"A163","ALBINO","24021","026",,"Ordinaria","NO","BGIC818002","BGIC818002","IC di Albino","Via Crespi, 4","A163","ALBINO","24021","026","Statale","1541","141","9","Primo ciclo","Istituto Comprensivo",,"Totalmente montano","035751497","035751893",,"bgic818002@istruzione.it",,"bgic818002@pec.istruzione.it","bgee818047@pec.istruzione.it","16004","45,767622","9,80655256","(45.767622, 9.80655256)"
"BG","BGEE86001E","Istituto Istruzione Primario","Primaria - Nembro","Via Moscheni","11","NEMBRO  CAP.","F864","NEMBRO","24027","026","035520765","Ordinaria","NO","BGIC86000C","BGIC86000C","IC di Nembro","Via Famiglia Riccardi, 2","F864","NEMBRO","24027","026","Statale","1209","212","8","Primo ciclo","Istituto Comprensivo",,"Totalmente montano","035520709","035520709",,"bgic86000c@istruzione.it",,"bgic86000c@pec.istruzione.it","bgic86000c@pec.istruzione.it","16144","45,74301116","9,75974724","(45.74301116, 9.75974724)"
"BG","BGEE8AE01L","Istituto Istruzione Primario","Primaria - De Amicis","Viale del Partigiano","25",,"L400","TREVIGLIO","24047","032",,"Ordinaria","NO","BGIC8AE00E","BGIC8AE00E","IC di  Treviglio, Viale del Partigiano","Viale del Partigiano , 25","L400","TREVIGLIO","24047","032","Statale","1283","413","6","Primo ciclo","Istituto Comprensivo",,"Non montano",,,"036349031",,"bgee071001@istruzione.it",,"bgee071001@pec.istruzione.it","16219","45,52336771","9,59131312","(45.52336771, 9.59131312)"
"BG","BGMM863033","Istituto Istruzione Secondario Primo grado","Secondaria Primo Grado - F. Nullo","Via Degli Orti","37",,"I506","SCANZOROSCIATE","24020","030","035-661230","Ordinaria","SI","BGIC86300X","BGIC86300X","IC di Scanzorosciate","Via Degli Orti, 37","I506","SCANZOROSCIATE","24020","030","Statale","1339","298","6","Primo ciclo","Istituto Comprensivo",,"Non montano","035661230","035655343","035661230","bgic86300x@istruzione.it","bgmm11900q@istruzione.it","bgic86300x@pec.istruzione.it","bgic86300x@pec.istruzione.it","16194","45,71171982","9,7384646","(45.71171982, 9.7384646)"
"BG","BGAA833033","Scuola dell'Infanzia","Infanzia - D.Colleoni","Via Fantoni","271","CALUSCO D'ADDA","B434","CALUSCO D'ADDA","24033","028","035790102","Ordinaria","NO","BGIC833004","BGIC833004","IC di Calusco d'Adda","Piazza San Fedele, 258","B434","CALUSCO D'ADDA","24033","028","Statale","782","80","5","Primo ciclo","Istituto Comprensivo",,"Non montano","035/791286","035/4380675",,"bgic833004@istruzione.it","bgic833004@istruzione.it","bgic833004@pec.istruzione.it","bgic833004@pec.istruzione.it","16046","45,68802597","9,47943926","(45.68802597, 9.47943926)"
"BG","BGMM825016","Istituto Istruzione Secondario Primo grado","Secondaria Primo Grado - Don L. Milani","Via Armando Diaz","10","BARIANO","A664","BARIANO","24050","033","036395049","Ordinaria","NO","BGIC825005","BGIC825005","IC di Bariano","Via Piave, 7","A664","BARIANO","24050","033","Statale","843","136","7","Primo ciclo","Istituto Comprensivo",,"Non montano","0363958350","0363959455",,"bgic825005@istruzione.it",,"bgic825005@pec.istruzione.it","bgic825005@pec.istruzione.it","16020","45,51364892","9,70769642","(45.51364892, 9.70769642)"
"BG","BGRI004519","Istituto Istruzione Secondario Secondo grado","I.P. Industria e Artigianato - Mozzali serale","Via Caravaggio","52",,"L400","TREVIGLIO","24057","032","036348721","Ordinaria","SI","BGIS004008","BGIS004008","Mozzali","Via Caravaggio, 52","L400","TREVIGLIO","24047","032","Statale","650","12","4","Secondo ciclo","Istituto di Istruzione Superiore","Istituto Professionale","Non montano","036348721","0363303167",,"bgis004008@istruzione.it",,"bgis004008@pec.istruzione.it","bgis004008@pec.istruzione.it","16219","45,51076234","9,6146657","(45.51076234, 9.6146657)"
"BG","BGEE83002Q","Istituto Istruzione Primario","Primaria - Laxolo","Piazza Sant'Eurosia","13","FRAZ. LAXOLO","B140","BREMBILLA","24012","027","034590282","Ordinaria","NO","BGIC83000L","BGIC83000L","IC di Brembilla","Via Valletta, 20","B140","BREMBILLA","24012","027","Statale","615","53","8","Primo ciclo","Istituto Comprensivo",,"Totalmente montano","0345/98029","0345/98029","0345/90282","bgic83000l@istruzione.it","bgic83000l@istruzione.it","bgic83000l@pec.istruzione.it","bgic83000l@pec.istruzione.it","16039","45,80767837","9,60208158","(45.80767837, 9.60208158)"
"BG","BGAA87901A","Scuola dell'Infanzia","Infanzia - Stezzano","Via Gerole","s.n.c.","STEZZANO","I951","STEZZANO","24040","029","035591286","Ordinaria","NO","BGIC87900D","BGIC87900D","IC di Stezzano","Via Vallini, 12","I951","STEZZANO","24040","029","Statale","1260","216","4","Primo ciclo","Istituto Comprensivo",,"Non montano","035591529","035591529",,"bgic87900d@istruzione.it","istituto@iccaroli.it","bgic87900d@pec.istruzione.it","bgic87900d@pec.istruzione.it","16207","45,651092","9,64762399","(45.651092, 9.64762399)"
"BG","BGEE88102L","Istituto Istruzione Primario","Primaria - A. Locatelli","Via dei Vignali","19","TERNO D'ISOLA","L118","TERNO D'ISOLA","24030","028","035905002","Ordinaria","SI","BGIC88100D","BGIC88100D","IC di Terno d'Isola","Via dei Vignali, 19","L118","TERNO D'ISOLA","24030","028","Statale","1162","419","5","Primo ciclo","Istituto Comprensivo",,"Non montano","0354940048",,,"bgic88100d@istruzione.it",,"bgic88100d@pec.istruzione.it","bgic88100d@pec.istruzione.it","16213","45,68234771","9,53496293","(45.68234771, 9.53496293)"
"BG","BGEE88502X","Istituto Istruzione Primario","Primaria - Carona","Via Papa Giovanni XXIII","2","CARONA","B803","CARONA","24010","027","034577260","Ordinaria","NO","BGIC88500R","BGIC88500R","IC di Valnegra","Via G. Marconi, 10","L642","VALNEGRA","24019","027","Statale","519","14","15","Primo ciclo","Istituto Comprensivo",,"Totalmente montano","034581127","034581127",,"bgic88500r@istruzione.it",,"bgic88500r@pec.istruzione.it","bgic88500r@pec.istruzione.it","16056","46,02168898","9,78547507","(46.02168898, 9.78547507)"
"BG","BGMM81501G","Istituto Istruzione Secondario Primo grado","Secondaria Primo Grado - Camozzi","Via Pinetti","25","-","A794","BERGAMO","24100","029","035234682","Ordinaria","SI","BGIC81500E","BGIC81500E","IC di Bergamo, Via Pinetti","Via Pinetti, 25","A794","BERGAMO","24123","029","Statale","1072","399","6","Primo ciclo","Istituto Comprensivo",,"Non montano","035234682","035216274","035216274","bgic81500e@istruzione.it","bgmm00200d@istruzione.it","bgic81500e@pec.istruzione.it","bgic81500e@pec.istruzione.it","16024","45,71171351","9,6756688","(45.71171351, 9.6756688)"
"BG","BGPS01201N-LU","Istituto Istruzione Secondario Secondo grado","L. Scienze Umane - Fantoni","Via Barbarigo","27","CLUSONE","C800","CLUSONE","24023","025","034621033","Ordinaria","SI","BGIS012007","BGIS012007","Fantoni","Via Barbarigo, 27","C800","CLUSONE","24023","025","Statale","993","73","4","Secondo ciclo","Istituto di Istruzione Superiore","Liceo","Totalmente montano","034621033","034620187",,"bgis012007@istruzione.it",,"bgis012007@pec.istruzione.it","bgis012007@pec.istruzione.it","16077","45,89452982","9,96423459","(45.89452982, 9.96423459)"
"BG","BGMM83202A","Istituto Istruzione Secondario Primo grado","Secondaria Primo Grado -  A.Biffi","Viale Rimembranze","7","CIVIDATE AL PIANO","C759","CIVIDATE AL PIANO","24050","033","036397006","Ordinaria","NO","BGIC832008","BGIC832008","IC di Calcio","Via Schieppati Franco, 14","B395","CALCIO","24054","033","Statale","990","133","8","Primo ciclo","Istituto Comprensivo",,"Non montano","0363968223","0363968223",,"bgic832008@istruzione.it",,"bgic832008@pec.istruzione.it","bgic832008@pec.istruzione.it","16076","45,55267846","9,8319294","(45.55267846, 9.8319294)"
"BG","BGMM83001N","Istituto Istruzione Secondario Primo grado","Secondaria Primo Grado - Giovanni XXIII","Via Valletta","20","BREMBILLA","B140","BREMBILLA","24012","027","034598029","Ordinaria","SI","BGIC83000L","BGIC83000L","IC di Brembilla","Via Valletta, 20","B140","BREMBILLA","24012","027","Statale","615","121","8","Primo ciclo","Istituto Comprensivo",,"Totalmente montano","0345/98029","0345/98029","0345/98029","bgic83000l@istruzione.it","bgic83000l@istruzione.it","bgic83000l@pec.istruzione.it","bgic83000l@pec.istruzione.it","16039","45,81944044","9,59606618","(45.81944044, 9.59606618)"
"BG","BGEE83602P","Istituto Istruzione Primario","Primaria - Villa D'Adda","Via Caderido","1","-","L929","VILLA D'ADDA","24030","028",,"Ordinaria","NO","BGIC83600G","BGIC83600G","IC di Carvico","Via Cavour, 9","B854","CARVICO","24030","028","Statale","1048","206","6","Primo ciclo","Istituto Comprensivo",,"Non montano","0354380362","0354380379",,"bgic83600g@istruzione.it",,"bgic83600g@pec.istruzione.it","bgic83600g@pec.istruzione.it","16238","45,7125544","9,4626853","(45.7125544, 9.4626853)"
"BG","BGMM87401B","Istituto Istruzione Secondario Primo grado","Secondaria Primo Grado - Serina","Via Palma Il Vecchio","48","-","I629","SERINA","24017","027","034566067","Ordinaria","SI","BGIC87400A","BGIC87400A","IC di Serina","Via Palma Il Vecchio, 48","I629","SERINA","24017","027","Statale","411","70","10","Primo ciclo","Istituto Comprensivo",,"Totalmente montano","034566067","034566117","034566117","bgic87400a@istruzione.it","bgmm12600v@istruzione.it","bgic87400a@pec.istruzione.it","bgic87400a@pec.istruzione.it","16199","45,87178414","9,72889039","(45.87178414, 9.72889039)"
"BG","BGAA8AB021","Scuola dell'Infanzia","Infanzia - Beretta Molla Sabbio","Via F.Lli Chiesa","1",,"D245","DALMINE","24044","029",,"Ordinaria","NO","BGIC8AB003","BGIC8AB003","IC di Dalmine, Via Olimpiadi","Via Olimpiadi , 1","D245","DALMINE","24044","029","Statale","1030","75","7","Primo ciclo","Istituto Comprensivo",,"Non montano",,,,,"berettamolla@dalminescuola.it",,"bgee084003@pec.istruzione.it","16091","45,63865944","9,6164573","(45.63865944, 9.6164573)"
"BG","BGAA83502N","Scuola dell'Infanzia","Infanzia - Vidalengo","Via Venezia","s.n.c.","CARAVAGGIO, VIDALENGO","B731","CARAVAGGIO","24043","032","0363303283","Ordinaria","NO","BGIC83500Q","BGIC83500Q","IC di Caravaggio","Via Zenale e Butinone, 20","B731","CARAVAGGIO","24043","032","Statale","1397","26","7","Primo ciclo","Istituto Comprensivo",,"Non montano","036350598","0363351700",,"bgic83500q@istruzione.it",,"bgic83500q@pec.istruzione.it","bgic83500q@pec.istruzione.it","16053","45,52188927","9,64185911","(45.52188927, 9.64185911)"
"BG","BGEE82803R","Istituto Istruzione Primario","Primaria - Borgo di Terzo","Via Papa Giovanni XXIII","s.n.c.","BORGO DI TERZO","B010","BORGO DI TERZO","24060","030","035822050","Ordinaria","NO","BGIC82800L","BGIC82800L","IC di Borgo di Terzo","Largo Vitali, 3","B010","LUZZANA","24069","030","Statale","549","144","5","Primo ciclo","Istituto Comprensivo",,"Totalmente montano","035822418","035820296",,"bgic82800l@istruzione.it",,"bgic82800l@pec.istruzione.it","bgic82800l@pec.istruzione.it","16032","45,72169982","9,89456961","(45.72169982, 9.89456961)"
"BG","BGAA816017","Scuola dell'Infanzia","Infanzia - Munari","Via Dell'Agro","4","BERGAMO","A794","BERGAMO","24100","029","035342233","Ordinaria","NO","BGIC81600A","BGIC81600A","IC di Bergamo, Via Buratti","Via Buratti, 2","A794","BERGAMO","24124","029","Statale","614","99","3","Primo ciclo","Istituto Comprensivo",,"Non montano","035342094","035361280",,"bgic81600a@istruzione.it",,"bgic81600a@pec.istruzione.it","bgic81600a@pec.istruzione.it","16024","45,70863804","9,69760795","(45.70863804, 9.69760795)"
"BG","BGEE863034","Istituto Istruzione Primario","Primaria - Scanzorosciate-Tribulina","Via Monte Cervino","s.n.c.","FRAZ. TRIBULINA","I506","SCANZOROSCIATE","24020","030","0354599385","Ordinaria","NO","BGIC86300X","BGIC86300X","IC di Scanzorosciate","Via Degli Orti, 37","I506","SCANZOROSCIATE","24020","030","Statale","1339","130","6","Primo ciclo","Istituto Comprensivo",,"Non montano","035661230","035655343",,"bgic86300x@istruzione.it",,"bgic86300x@pec.istruzione.it","bgic86300x@pec.istruzione.it","16194","45,71733575","9,77781185","(45.71733575, 9.77781185)"
"BG","BGEE89602A","Istituto Istruzione Primario","Primaria - Mottini","Via Crotti","40",,"H509","ROMANO DI LOMBARDIA","24058","033",,"Ordinaria","NO","BGIC896007","BGIC896007","Fermi","Via Giovanni da Romano, 27","H509","ROMANO DI LOMBARDIA","24058","033","Statale","854","283","4","Primo ciclo","Istituto Comprensivo",,"Non montano",,,,,,,"bgee89602a@pec.istruzione.it","16183","45,53000611","9,750986","(45.53000611, 9.750986)"
"BG","BGSL01000T-01","Istituto Istruzione Secondario Secondo grado","L. Artistico - ManzÃÂ¹ succursale","Via Maj","33","BERGAMO","A794","BERGAMO","24121","029","035210117","Succursale","NO","BGSL01000T","BGSL01000T","ManzÃÂ¹","Via Tasso, 18","A794","BERGAMO","24121","029","Statale","1188","0","1","Secondo ciclo","Liceo","Liceo","Non montano","035210117","035234959",,"bgsl01000t@istruzione.it",,"bgsl01000t@pec.istruzione.it","bgsl01000t@pec.istruzione.it","16024","45,6956996","9,68228944","(45.6956996, 9.68228944)"
"BG","BGEE84501C","Istituto Istruzione Primario","Primaria - Curno","Via De Amicis","13","CURNO","D221","CURNO","24035","029","035614445","Ordinaria","SI","BGIC84500A","BGIC84500A","IC di Curno - Mozzo","Via De Amicis, 13","D221","CURNO","24035","029","Statale","1305","325","5","Primo ciclo","Istituto Comprensivo",,"Non montano","035  614445","035 613112","035613112","bgic84500a@istruzione.it","bgee034002@istruzione.it","bgic84500a@pec.istruzione.it","bgic84500a@pec.istruzione.it","16089","45,69004286","9,60636838","(45.69004286, 9.60636838)"
"BG","BGPS03401E-01","Istituto Istruzione Secondario Secondo grado","L. Scientifico - Don Milani","Via Rubini","2","-","H509","ROMANO DI LOMBARDIA","24058","033","0363910639","Succursale","NO","BGIS034004","BGIS034004","Don Milani","Via Belvedere,","H509","ROMANO DI LOMBARDIA","24058","033","Statale","1340","0","2","Secondo ciclo","Istituto di Istruzione Superiore","Liceo","Non montano","0363910639","0363913199",,"segreteria@liceodonmilaniromano.it",,"bgis034004@pec.istruzione.it","bgis034004@pec.istruzione.it","16183","45,521036","9,7549693","(45.521036, 9.7549693)"
