"CODICE_FARMACIA","DESCRIZIONE_FARMACIA","PARTITA_IVA","INDIRIZZO","COMUNE","FRAZIONE","CAP","PROVINCIA","CODICE_ISTAT","LATITUDINE","LONGITUDINE","LOCATION"
"BG0693","FARMACIA VALLE IMAGNA DI DOTT. ANDREA LANZI E DOTT.SSA EVA TIBONI S.N.C.","04382360164","VIA CORSO ITALIA, 17","CAPIZZONE",,"24030","BG","16.050","45,78487908737","9,57363437376","POINT (9.573634373757 45.78487908737)"
"BG0757","FAR.COM S.R.L. FARMACIA COMUNALE DI FARA GERA D'ADDA","04146750965","VIA BERGAMO, 413","FARA GERA D'ADDA",,"24045","BG","16.096","45,5616091171","9,5340701144","POINT (9.5340701144 45.5616091171)"
"MN0327","FARMACIA ORLANDI DELLA DOTT.SSA ORLANDI GIULIA  & C. S.A.S.","02687450201","PIAZZA I MAGGIO, 9","CASTELLUCCHIO",,"46014","MN","20.016","45,14967889299","10,64544911992","POINT (10.645449119921 45.149678892991)"
"MI8257","FARMACIA VIMERCATE MARCONI","12283700966","PIAZZALE GUGLIELMO MARCONI, 7/D","VIMERCATE",,"20059","MB","108.050","45,6155314","9,36818189","POINT (9.36818189 45.6155314)"
"MI0949","LISSONE FARMACIE SPA COM 1 CARUGATE","02787850961","VIA ALCIDE DE GASPERI","CARUGATE",,"20061","MI","15.051","45,55271499583","9,3402639168","POINT (9.340263916804 45.552714995832)"
"VA0443","FARMACIA S. MARCO S.A.S. DELLA DOTTORESSA MARIA CRISTINA MICHELETTO","03862260126","VIA L. LAZZARONI","SARONNO",,"21047","VA","12.119","45,6225934977","9,0186324385","POINT (9.0186324385 45.6225934977)"
"MI1720","CASTOLDI DEI DOTTORI NATALE E SANTILLI SRL","06197990960","VIA LUIGI PORRO LAMBERTENGHI, 25","MILANO",,"20159","MI","15.146","45,48908700491","9,18849992062","POINT (9.188499920624 45.489087004908)"
"MI8153","FARMACIA NUOVA BRIANZA SNC DI GILDA GAUDIO E VITTORIA CARACCIOLO","09915760962","VIA DELLA CIRCONVALLAZIONE,184","VAREDO",,"20814","MB","108.045","45,59572021","9,17699869","POINT (9.17699869 45.59572021)"
"MI6164","FCS SRL - FARMACIA N.1 VIALE ISONZO","10945260965","VIALE ISONZO, 63","ROZZANO",,"20089","MI","15.189","45,39071288211","9,16704903784","POINT (9.167049037836 45.390712882108)"
"MI4256","SANTA CHIARA SRL","12993870968","VIA SAN FRANCESCO D'ASSISI, 8","NERVIANO","GARBATOLA","20014","MI","15.154","45,55631452033","8,99754725816","POINT (8.997547258156 45.556314520331)"
"MI4269","RHO CADORNA","12283700966","VIA LUIGI CADORNA, 51","RHO",,"20017","MI","15.182","45,5365934109","9,03340420175","POINT (9.03340420175 45.536593410902)"
"VA0331","FARMACIA BORSANO S.R.L.","03302500123","VIALE GIOVANNI BOCCACCIO","BUSTO ARSIZIO","BORSANO","21052","VA","12.026","45,60380491689","8,86245168227","POINT (8.862451682269 45.60380491689)"
"PV0464","FARMACIA GATTI","02475410185","VIA ROMA, 60","PIEVE DEL CAIRO",,"27037","PV","18.113","45,04957298518","8,80283464156","POINT (8.802834641562 45.049572985177)"
"MI4093","VERDERIO SRL","06514840963","VIA GIACOMO MATTEOTTI, 14","RESCALDINA",,"20027","MI","15.181","45,61705528089","8,94958927713","POINT (8.949589277128 45.617055280887)"
"VA0411","FARMACIA CENTRALE DOTT.SSA LAURA MARETTI & C. S.A.S.","03729880124","CORSO GIACOMO MATTEOTTI, 48","VARESE",,"21100","VA","12.133","45,81925188928","8,82643087247","POINT (8.826430872468 45.819251889279)"
"MI4065","CAMALDO SRL","05490470969","VIALE LUIGI EINAUDI, 43","ARESE",,"20044","MI","15.009","45,54669549016","9,08603718927","POINT (9.086037189274 45.546695490157)"
"MI8157","MANZONI SAS DI ANDREA MANDELLI","10053060967","VIA ALESSANDRO MANZONI, 14/16","MONZA",,"20052","MB","108.033","45,5852061","9,27619191","POINT (9.27619191 45.5852061)"
"MI1971","SERENIFARMA SRL A SOCIO UNICO (EX BEATO ANGELICO)","11063100967","VIA CESARE SALDINI, 4","MILANO",,"20133","MI","15.146","45,47078650234","9,22754701657","POINT (9.227547016566 45.470786502338)"
"MI0464","AZ.SPEC.SERVIZI COM.1","02546390960","VIA LECCO  11","AGRATE BRIANZA",,"20041","MB","108.001","45,5750535","9,35905694","POINT (9.35905694 45.5750535)"
"MI8109","FARMACIA CENTRALE SRL","07834960960","PIAZZA MAZZINI, 1","SEVESO",,"20030","MB","108.040","45,643777","9,14501497","POINT (9.14501497 45.643777)"
"SO0149","FARMACIA LEGNANI S.R.L.","01035410149","VIA FORESTALE, 149","MORBEGNO",,"23017","SO","14.045","46,14313567993","9,56497546992","POINT (9.564975469923 46.143135679929)"
"MI8135","FARMACIA COMUNALE DI MEDA -ASSP SPA","02585280965","VIA INDIPENDENZA 105","MEDA",,"20821","MB","108.030","45,66428852","9,157501203","POINT (9.157501203 45.66428852)"
"MI0045","COOP.FARM.DUOMO","00774640155","VIA OREFICI, 2","MILANO",,"20123","MI","15.146","45,46406308444","9,18807026427","POINT (9.188070264267 45.464063084435)"
"MI1958","CENISIO SRL","11469180969","VIA SAN GALDINO, 11","MILANO",,"20154","MI","15.146","45,48707719217","9,16664226408","POINT (9.166642264075 45.487077192165)"
"BG0729","LAFARMACIA.PONTERANICA S.R.L.","04555870163","VIA VALBONA, 73","PONTERANICA",,"24010","BG","16.169","45,72965927237","9,65357055587","POINT (9.653570555873 45.729659272368)"
"VA0355","FARMACIA DI CARAVATE","03441920125","PIAZZA GARIBALDI, 18","CARAVATE",,"21032","VA","12.031","45,877620749","8,65231300893","POINT (8.652313008926 45.877620749001)"
"MI4173","MEZZACAPPA SAS DELLA DR.SSA AMALIA MEZZACAPPA E C.","09988130960","VIA ALBERTO DA GIUSSANO, 2","RESCALDINA",,"20027","MI","15.181","45,6269038076","8,9443800919","POINT (8.9443800919 45.6269038076)"
"MI1150","CHIMICA SNC","05294970966","VIA GIUSEPPE VERDI, 1","CORBETTA",,"20011","MI","15.085","45,46809410931","8,9196584229","POINT (8.919658422898 45.46809410931)"
"MN0334","FARMACIA SAN GAETANO DI BEGHINI LUCIANA S.N.C.","02715910200","PIAZZA GIUSEPPE GARIBALDI, 8","CASTELBELFORTE",,"46032","MN","20.013","45,21472531148","10,89264351451","POINT (10.892643514505 45.21472531148)"
"BS0626","FARM. PRIGNACHI BRUNA","01805640982","VIA DANTE ALIGHIERI 17","ALFIANELLO",,"25020","BS","17.004","45,2664349","10,1497974","POINT (10.1497974 45.2664349)"
"MI0487","AZ.MULTISERVIZI E FARM.SPA COM.1 CINISELLO B.","07945280969","VIALE RINASCITA, 80","CINISELLO BALSAMO",,"20092","MI","15.077","45,55399281697","9,21856421475","POINT (9.218564214752 45.553992816971)"
"MI6089","GHIOZZI SAS DI DR.SSA GHIOZZI FERNANDA & C.","08318030965","CORSO EUROPA, 42","PESSANO CON BORNAGO",,"20042","MI","15.172","45,54725309627","9,38432439667","POINT (9.384324396674 45.547253096265)"
"MI4217","DEI SALICI SNC","11174880960","VIA DEI SALICI","LEGNANO",,"20025","MI","15.118","45,5967147069","8,8881914592","POINT (8.8881914592 45.5967147069)"
"MI8035","PADRE PIO","04015380969","VIA FRATELLI DI DIO, 79","SESTO SAN GIOVANNI",,"20099","MI","15.209","45,52549141251","9,25027672632","POINT (9.250276726321 45.525491412508)"
"MN0288","ANTICA FARMACIA MORI S.R.L.","02538250206","PIAZZA GIACOMO MATTEOTTI, 8","PEGOGNAGA",,"46020","MN","20.039","44,9961078004","10,85827653802","POINT (10.858276538019 44.996107800396)"
"BG0015","FARMACIA CAMPAGNOLA","00208640169","VIA CAMPAGNOLA, 25","BERGAMO",,"24060","BG","16.024","45,69184951749","9,95402869301","POINT (9.954028693006 45.691849517492)"
"MI1913","MODIANO CLARA SAS DR. PAGLIANO MAURIZIO MARIA & C","10543370968","PIAZZA CARLO STUPARICH, 4","MILANO",,"20148","MI","15.146","45,48251148569","9,14366218687","POINT (9.143662186872 45.482511485686)"
"BS0801","FARM. BORSATO DI LANZANI C. SAS","04227720986","VIA LUIGI RIVETTI, 1","CHIARI",,"25032","BS","17.052","45,53580521864","9,92800187782","POINT (9.928001877818 45.535805218637)"
"VA0386","FARMACIA VENEGONO DI BENU RETAIL S.R.L.","03653681209","VIA CAVOUR, 18","VENEGONO INFERIORE",,"21040","VA","12.136","45,73929108947","8,90075697978","POINT (8.900756979781 45.739291089466)"
"CR0273","FARMACIA CORBARI S.R.L._CINGIA DE' BOTTI","01714930193","VIA 24 APRILE, 34","CINGIA DE' BOTTI",,"26042","CR","19.031","45,0864108028","10,27551302348","POINT (10.275513023477 45.086410802795)"
"CR0205","VENTURELLI GIOVANNI","01510910191","VIA ROMA, 45","SAN BASSANO",,"26020","CR","19.088","45,24336711282","9,80765618841","POINT (9.807656188406 45.243367112821)"
"BG0562","FARM. TRIBULINA S.R.L.","03742900164","PIAZZA PAPA GIOVANNI XXIII, 10","SCANZOROSCIATE","TRIBULINA","24020","BG","16.194","45,71498910231","9,77352776088","POINT (9.773527760884 45.714989102313)"
"PV0481","FARMACIA SAN GIOVANNI","02521240180","VIA ROMA, 43","MEZZANA BIGLI",,"27030","PV","18.090","45,05976441552","8,84597470465","POINT (8.845974704645 45.059764415519)"
"MN0232","PAINI SILVIA E STEFANIA SNC","02188430207","VIA AMALIA MORETTI FOGGIA","MANTOVA","VALDARO","46100","MN","20.030","45,13218405896","10,86625820532","POINT (10.866258205318 45.132184058955)"
"BG0673","FARM. MAFFEIS DR. MAURO","04045250984","VIA MAESTRO GIULIO DE MICHELI, 8","COVO",,"24050","BG","16.087","45,49971586713","9,77116067633","POINT (9.771160676331 45.49971586713)"
"MI1964","SANTA MARIA ALLA FONTANA DI MANNO MATILDE SAS","11469640962","VIA GENOVA THAON DI REVEL,12","MILANO",,"20159","MI","15.146","45,49228931","9,18885724","POINT (9.18885724 45.49228931)"
"MN0161","FARMACIE VITTORIA S.R.L.- SAN BENEDETTO PO","01659930208","VIA ENRICO FERRI, 6","SAN BENEDETTO PO",,"46027","MN","20.055","45,04195438001","10,92621664094","POINT (10.926216640941 45.041954380014)"
"VA0513","FARMACIA COMUNALE 1 SARONNO","02213180124","VIA ALESSANDRO MANZONI, 33","SARONNO",,"21047","VA","12.119","45,62600271107","9,04069151219","POINT (9.04069151219 45.62600271107)"
"MI0704","A.F.M. N. 39","13195220150","PIAZZA ANITA GARIBALDI, 8","MILANO",,"20153","MI","15.146","45,4634181808","9,08749899319","POINT (9.087498993188 45.463418180804)"
"BS0412","FARM. ZADEI SRL","03197900172","VIA SAN BARTOLOMEO","BRESCIA",,"25128","BS","17.029","45,55401396032","10,21184673077","POINT (10.21184673077 45.554013960321)"
"LC0179","FARMACIA CAMPOFIORENZO S.R.L.","09909400963","VIA ALCIDE DE GASPERI, 10","CASATENOVO","CAMPOFIORENZO","23880","LC","97.016","45,6748195857","9,3174427605","POINT (9.3174427605 45.6748195857)"
"BS0806","FARM. CREMASCHI DI ZAMBONI LAURA E C. SAS","04229230984","LUNGOLAGO ZANARDELLI, 1","GARGNANO",,"25084","BS","17.076","45,68833200992","10,66380951119","POINT (10.663809511188 45.688332009915)"
"CR0207","FARMACIA FIAMENI DR. ACHILLE DI FIAMENI DR.SSA MARIA CHIARA","01527250193","VIA ROMA, 52","TRIGOLO",,"26018","CR","19.110","45,32826747219","9,81553659036","POINT (9.815536590359 45.328267472192)"
"BS0592","FARM. MARCHESI DI MARCHESI F. E C SNC","02942360989","VIA ALESSANDRO TORRI, 25","CASTREZZATO",,"25030","BS","17.045","45,51251840569","9,97904280665","POINT (9.979042806653 45.512518405687)"
"CO0543","FARMACIA CENTRALE S.R.L.","03677790135","VIA ARIBERTO DA INTIMIANO, 2","CANTU'",,"22063","CO","13.041","45,73899801622","9,12955041469","POINT (9.129550414686 45.738998016221)"
"MI4255","MOLINARI DR.UMBERTO SRL","12995750960","PIAZZA SANT'AMBROGIO, 19","VANZAGHELLO",,"20020","MI","15.249","45,57909938301","8,78189907818","POINT (8.781899078182 45.579099383009)"
"MI1335","PAINA","02438450138","VIALE BRIANZA, 14/C","GIUSSANO","PAINA","20034","MB","108.024","45,6931841","9,2111618","POINT (9.2111618 45.6931841)"
"MI1934","LAMBRATE SRL","10991560961","VIA GIOVANNI PACINI, 70","MILANO",,"20131","MI","15.146","45,48409009142","9,23505183739","POINT (9.235051837394 45.48409009142)"
"VA0506","FARMACIA COMUNALE 2 CASSANO MAGNAGO","02343920126","VIA GIUSEPPE VERDI, 40","CASSANO MAGNAGO",,"21012","VA","12.040","45,66935828859","8,8189830578","POINT (8.818983057804 45.669358288593)"
"MI4154","TILANE SNC","09896520963","VIA DON GIUSEPPE DOSSETTI","PADERNO DUGNANO",,"20037","MI","15.166","45,566088343","9,1594539439","POINT (9.1594539439 45.566088343)"
"CO0506","FARMACIA SOVARZI SRL UNIPERSONALE","03250020132","VIA MATTEOTTI","ASSO",,"22033","CO","13.013","45,86168439401","9,2701737719","POINT (9.270173771898 45.861684394005)"
"MI4031","SAN FRANCESCO SNC","03977350960","PIAZZA SAN FRANCESCO, 13","BOLLATE",,"20021","MI","15.027","45,54362029561","9,11502013407","POINT (9.115020134074 45.54362029561)"
"BG0750","FARMACIA COLOMBO S.A.S. - DR.SSA GIULIA COLOMBO & C.","04636190169","VIA ALPINI, 35","CIVIDATE AL PIANO",,"24050","BG","16.076","45,5578699082","9,8253107396","POINT (9.8253107396 45.5578699082)"
"CO0079","LA FARMACIA DI ALBATE SNC DI PICCHIOTTINI LUCA & C.","02441960131","VIA CANTURINA, 173","COMO","ALBATE","22100","CO","13.075","45,77900551063","9,0977426847","POINT (9.097742684697 45.77900551063)"
"LC0198","FARMACIA CENTRALE SAS","02993560131","VIA CAMILLO BENSO CONTE DI CAVOUR, 19","LECCO",,"23900","LC","97.042","45,85403511108","9,39064376494","POINT (9.390643764935 45.854035111076)"
"BG0655","FARM. PIAZZA VARSAVIA S.A.S. DI GUIDETTI ROBERTO","02656360167","PIAZZA VARSAVIA, 7","BERGAMO",,"24128","BG","16.024","45,69392449953","9,64390280174","POINT (9.643902801743 45.693924499533)"
"CO0496","FARMACIA CRISTINI SRL","03771560137","VIA PROVINCIALE, 24","TAVERNERIO",,"22038","CO","13.222","45,80051418664","9,15118888447","POINT (9.151188884467 45.80051418664)"
"MI4085","MARZAGALLI & C. SNC","06377750960","PIAZZA DELLA VITTORIA 17","NERVIANO",,"20014","MI","15.154","45,5520705","8,9796893","POINT (8.9796893 45.5520705)"
"MI1066","FARMACIA COMUNALE OPERA","06837310157","VIA STEFANO PIANTADOSI","OPERA",,"20073","MI","15.159","45,37500584516","9,21245389116","POINT (9.212453891156 45.375005845155)"
"BS0530","FARM. S. DIONIGI DI FERRARI E P. SAS","03221330172","VIA PONTE CINGOLI, 2","RODENGO SAIANO",,"25050","BS","17.163","45,59730500244","10,10950981179","POINT (10.109509811788 45.597305002435)"
"LC0146","FARMACIA DE CORTES S.N.C. DEI DOTT. CESARE E DIEGO","03300240136","CORSO BERGAMO 85A","LECCO",,"23900","LC","97.042","45,81932049516","9,41943292013","POINT (9.419432920133 45.819320495156)"
"MI4183","RAINERI SRL","10445120966","VIA VILLORESI, 2","GARBAGNATE MILANESE",,"20024","MI","15.105","45,56880322079","9,07335486686","POINT (9.073354866855 45.568803220787)"
"MI4185","AURORA SRL","10357860963","VIA AURORA, 29","PADERNO DUGNANO",,"20037","MI","15.166","45,5727744827","9,1669191183","POINT (9.1669191183 45.5727744827)"
"BG0182","YGEA S.R.L. COMUNALE N.3","02502530161","VIALE PIAVE, 43","TREVIGLIO",,"24047","BG","16.219","45,5176109986","9,59865494147","POINT (9.598654941469 45.5176109986)"
"PV0100","FARMACIA GATTI S.N.C.","01505330181","VIA AGOSTINO DEPRETIS, 237","BRESSANA BOTTARONE",,"27042","PV","18.023","45,07879070709","9,13042221644","POINT (9.130422216435 45.078790707085)"
"MI1911","CASIRAGHI SRL","10517420963","VIALE FRATELLI CASIRAGHI, 173","SESTO SAN GIOVANNI",,"20099","MI","15.209","45,54041430147","9,23339490277","POINT (9.233394902774 45.540414301465)"
"SO0140","FARMACIA CARBONE ROSALBA DI CARBONE R. E C. SAS","00991110149","VIA DANTE ALIGHIERI, 3","SONDRIO",,"23100","SO","14.061","46,17104350877","9,87050177058","POINT (9.870501770578 46.171043508766)"
"MI0497","A.F.M. N. 18","13195220150","VIA ALEX VISCONTI,22A","MILANO",,"20151","MI","15.146","45,50408772","9,1004663","POINT (9.1004663 45.50408772)"
"MI1822","IMPERIA SNC","08271020961","VIA SPEZIA, 20","MILANO",,"20142","MI","15.146","45,44131300666","9,1723624939","POINT (9.172362493897 45.441313006655)"
"MI2053","CAVALLI DI COZZI DOTT. PAOLO","14148910962","VIA GIUSEPPE CANDIANI, 122","MILANO",,"20158","MI","15.146","45,5032089192","9,16251970882","POINT (9.162519708817 45.503208919197)"
"MI1779","VIALE ROMAGNA SRL","07207710968","VIALE ROMAGNA, 25","MILANO",,"20133","MI","15.146","45,47231188299","9,22333427203","POINT (9.22333427203 45.472311882988)"
"MI1756","RAVIZZA SRL","06578900968","VIA MARGHERA, 18","MILANO",,"20149","MI","15.146","45,46729590067","9,15331906134","POINT (9.15331906134 45.46729590067)"
"BS0387","FARM. COMUNALE BEDIZZOLE","03482000985","VIA MONSIGNOR A. BONTACCHIO","BEDIZZOLE",,"25081","BS","17.014","45,51293714462","10,41925554183","POINT (10.419255541833 45.512937144615)"
"BS0385","FARM. COMUNALE CONCESIO SRL","02381870985","VIA EUROPA, 62","CONCESIO","STOCCHETTA","25062","BS","17.061","45,59142891112","10,22568013995","POINT (10.225680139952 45.591428911123)"
"BG0427","F MORTARI DR.M.A.MORTARI","02799870163","VIA LEGA LOMBARDA","ALBANO SANT'ALESSANDRO",,"24061","BG","16.003","45,68476425283","9,76554797951","POINT (9.765547979514 45.684764252829)"
"MI1886","CARLO ERBA FARMA ACQUISITION SRL","02489000998","PIAZZA DEL DUOMO, 21","MILANO",,"20121","MI","15.146","45,46478920871","9,18959702793","POINT (9.18959702793 45.464789208707)"
"MI0698","A.F.M. N. 32","13195220150","VIA EUGENIO PELLINI,1","MILANO",,"20125","MI","15.146","45,49586042","9,20391809","POINT (9.20391809 45.49586042)"
"MI6064","RIMOLDI SRL - HF2 FARMA 10 SRL","06806810963","VIA VITTORIO VENETO, 54","CASSANO D'ADDA",,"20062","MI","15.059","45,52547049966","9,51991106827","POINT (9.519911068268 45.52547049966)"
"MI8172","FARMACIA SANTAGOSTINO BARBONE LAURA","10366890969","VIA FRANCESCO TRABATTONI, 41","SEREGNO",,"20038","MB","108.039","45,649645","9,20482918","POINT (9.20482918 45.649645)"
"MI1813","SAN MAURIZIO SAS","07904380966","VIALE LOMBARDIA, 25","COLOGNO MONZESE",,"20093","MI","15.081","45,53692118523","9,27474786028","POINT (9.27474786028 45.536921185226)"
"LC0203","NUOVA FARMACIA DEL PONTE S.N.C.","03995650136","VIA TOMMASO EDISON, 19","PADERNO D'ADDA",,"23877","LC","97.062","45,68309579309","9,44562209279","POINT (9.445622092786 45.683095793092)"
"CO0554","FARMACIA S. ANTONIO SRL","03717890135","VIA ARMANDO DIAZ, 20","ALZATE BRIANZA",,"22040","CO","13.007","45,7674694556","9,1846578714","POINT (9.1846578714 45.7674694556)"
"VA0377","FARMACIA RIVA S.R.L.","03596800122","VIA LUIGI RIVA, 8","GALLARATE",,"21013","VA","12.070","45,6661006881","8,7953315809","POINT (8.7953315809 45.6661006881)"
"PV0423","FARMACIA ROVELLO S.N.C.","02224780185","CORSO STRADA NUOVA, 45","PAVIA",,"27100","PV","18.110","45,18474730904","9,15496115999","POINT (9.154961159991 45.184747309044)"
"CO0466","FARMACIA MEDICEA DI PIERO EMILIO AZIMONTI & C. SAS","03654430135","ANTICA VIA REGINA","MUSSO",,"22010","CO","13.160","46,10702731","9,27165921278","POINT (9.271659212779 46.107027309997)"
"BG0508","FARMACIA ANTONIOLI TREVIGLIO S.A.S. DI ALFA UNO S.R.L.","03340490162","VIA ANDREA VERGA, 1","TREVIGLIO",,"24047","BG","16.219","45,52076058254","9,59252198673","POINT (9.592521986734 45.520760582537)"
"VA0558","FARMACIA COMUNALE N. 3 - SARONNO SERVIZI SPA","02213180124","VIA PER BUSTO ARSIZIO, 11","SOLBIATE OLONA","C/O CENTRO COMM.LE LE BETULLE","21058","VA","12.122","45,641689401","8,8631624677","POINT (8.8631624677 45.641689401)"
"VA0075","FARMACIA SAN GIULIANO","00224800128","VIA CAMILLO CAVOUR, 5","CASTELLANZA",,"21053","VA","12.042","45,60840251651","8,89543598001","POINT (8.895435980007 45.608402516511)"
"MI1921","BALBONI SRL","10581280962","VIA GIOVANNI PEZZOTTI, 59","MILANO",,"20141","MI","15.146","45,43852870606","9,1835675897","POINT (9.1835675897 45.438528706058)"
"MI1073","COMUNALE N.1 INZAGO","01314720556","PIAZZA QUINTINO DI VONA, 1","INZAGO",,"20065","MI","15.114","45,54094051543","9,48182107401","POINT (9.481821074013 45.540940515428)"
"CR0243","FARMACIA MORANDI SRL","01419320195","VIA DELLA LIBERTA', 76","MARTIGNANA DI PO",,"26040","CR","19.057","45,01079599606","10,37857502251","POINT (10.378575022509 45.010795996064)"
"MN0188","FARMACIA MANCINELLI DEI DOTTORI TULLIO E CARLO MANCINELLI SNC","01864470206","STRADA MANTOVANA, 17","PEGOGNAGA","POLESINE","46020","MN","20.039","44,98271511168","10,80522772428","POINT (10.805227724279 44.982715111683)"
"MI0731","AZ. SPEC. CONCOREZZESE","02385940966","VIA DE GIORGI, 2/4","CONCOREZZO",,"20049","MB","108.021","45,5913633","9,33402479","POINT (9.33402479 45.5913633)"
"MI1367","DONATI DI DONATI GIUSEPPINA & C. SNC","10703560150","VIA ITALIA, 18","GORGONZOLA",,"20064","MI","15.108","45,53109601398","9,40642529605","POINT (9.406425296053 45.531096013976)"
"BS0772","FARM S. ANNA SRL DI SCANZI STEFANO E SCANZI SIMONE","04094470988","VIA INDUSTRIA","PONTOGLIO",,"25037","BS","17.150","45,5697073976","9,8506166692","POINT (9.8506166692 45.5697073976)"
"MN0254","ANTICA FARMACIA LUZZARA DI MONTICELLI DR. PIETRO SNC","02488450350","VIA DALAI, 5","LUZZARA",,"42045","RE","35.026","44,9623991805","10,6877266852","POINT (10.6877266852 44.9623991805)"
"BS0623","FARM. COMUNALE SIRMIONE","03443450980","VIA VERONA, 43","SIRMIONE","LUGANA","25019","BS","17.179","45,46200273901","10,62009946108","POINT (10.620099461082 45.462002739009)"
"MI8081","FARMACIA VAREDO DI S.B. FURLANETTO  E C. SAS","06095950967","VIA UMBERTO I, 47","VAREDO",,"20039","MB","108.045","45,5982582","9,16480212","POINT (9.16480212 45.5982582)"
"VA0345","FARMACIA FRIGERIO & C. SNC","03379720125","VIA CAMILLO BENSO CONTE DI CAVOUR, 246","CISLAGO",,"21040","VA","12.050","45,65861129","8,96822191261","POINT (8.968221912611 45.658611289998)"
